 sid  |   code   | stid |   name    | ord | presentation_time | presentation_time 
 5042 | r1tXKd4A |   13 | rateme-pl |  95 |              7464 |              7464
 5042 | r1tXKd4A |   13 | rateme-pl | 157 |             13577 |             13577
 5042 | r1tXKd4A |   13 | rateme-pl |   5 |             11812 |             11812
 5042 | r1tXKd4A |   13 | rateme-pl | 165 |              9606 |              9606
 5042 | r1tXKd4A |   13 | rateme-pl |  80 |             10942 |             10942
 5042 | r1tXKd4A |   13 | rateme-pl |  99 |             11311 |             11311
 5044 | r1trviQN |   13 | rateme-pl |  75 |              9078 |              9078
 5044 | r1trviQN |   13 | rateme-pl |  33 |              1491 |              1491
 5044 | r1trviQN |   13 | rateme-pl | 146 |             26786 |             26786
 5044 | r1trviQN |   13 | rateme-pl | 114 |              8140 |              8140
 5044 | r1trviQN |   13 | rateme-pl |  37 |              1444 |              1444
 5044 | r1trviQN |   13 | rateme-pl |  87 |              8097 |              8097
 5044 | r1trviQN |   13 | rateme-pl |  50 |              6031 |              6031
 5044 | r1trviQN |   13 | rateme-pl |  72 |              6298 |              6298
 5044 | r1trviQN |   13 | rateme-pl | 163 |              6105 |              6105
 5044 | r1trviQN |   13 | rateme-pl |  46 |              1371 |              1371
 5045 | r1tpjNTm |   13 | rateme-pl | 145 |             21019 |             21019
 5045 | r1tpjNTm |   13 | rateme-pl | 178 |             11787 |             11787
 5045 | r1tpjNTm |   13 | rateme-pl | 130 |              8915 |              8915
 5045 | r1tpjNTm |   13 | rateme-pl | 177 |             11687 |             11687
 5045 | r1tpjNTm |   13 | rateme-pl | 134 |             50134 |             50134
 5045 | r1tpjNTm |   13 | rateme-pl | 117 |             10040 |             10040
 5045 | r1tpjNTm |   13 | rateme-pl |  91 |             12969 |             12969
 5045 | r1tpjNTm |   13 | rateme-pl |  25 |             11270 |             11270
 5045 | r1tpjNTm |   13 | rateme-pl | 118 |             10894 |             10894
 5045 | r1tpjNTm |   13 | rateme-pl |   6 |              8964 |              8964
 5046 | r1tQdi9K |   13 | rateme-pl | 104 |              1390 |              1390
 5046 | r1tQdi9K |   13 | rateme-pl |   1 |              5401 |              5401
 5046 | r1tQdi9K |   13 | rateme-pl | 153 |              3212 |              3212
 5046 | r1tQdi9K |   13 | rateme-pl | 179 |              3801 |              3801
 5046 | r1tQdi9K |   13 | rateme-pl | 155 |             11677 |             11677
 5046 | r1tQdi9K |   13 | rateme-pl |  98 |              9061 |              9061
 5046 | r1tQdi9K |   13 | rateme-pl | 121 |              8575 |              8575
 5046 | r1tQdi9K |   13 | rateme-pl |  71 |              1486 |              1486
 5046 | r1tQdi9K |   13 | rateme-pl | 128 |              7919 |              7919
 5046 | r1tQdi9K |   13 | rateme-pl | 152 |              6528 |              6528
 5047 | r1tmM4QH |   13 | rateme-pl | 133 |              9106 |              9106
 5047 | r1tmM4QH |   13 | rateme-pl |  82 |             10288 |             10288
 5047 | r1tmM4QH |   13 | rateme-pl |  20 |             13033 |             13033
 5047 | r1tmM4QH |   13 | rateme-pl | 113 |             10496 |             10496
 5047 | r1tmM4QH |   13 | rateme-pl | 175 |             10166 |             10166
 5047 | r1tmM4QH |   13 | rateme-pl |  36 |             28878 |             28878
 5047 | r1tmM4QH |   13 | rateme-pl | 102 |             33590 |             33590
 5047 | r1tmM4QH |   13 | rateme-pl |  14 |            774740 |            774740
 5047 | r1tmM4QH |   13 | rateme-pl |  89 |             11097 |             11097
 5047 | r1tmM4QH |   13 | rateme-pl | 138 |             11508 |             11508
 5047 | r1tmM4QH |   13 | rateme-pl | 131 |              8577 |              8577
 5049 | r1tutkbP |   13 | rateme-pl |  47 |             12100 |             12100
 5049 | r1tutkbP |   13 | rateme-pl |   2 |              7663 |              7663
 5049 | r1tutkbP |   13 | rateme-pl | 106 |              9857 |              9857
 5049 | r1tutkbP |   13 | rateme-pl | 168 |             11161 |             11161
 5049 | r1tutkbP |   13 | rateme-pl |  60 |              8503 |              8503
 5049 | r1tutkbP |   13 | rateme-pl | 164 |              8985 |              8985
 5049 | r1tutkbP |   13 | rateme-pl | 150 |              9418 |              9418
 5049 | r1tutkbP |   13 | rateme-pl |  27 |             11965 |             11965
 5049 | r1tutkbP |   13 | rateme-pl |  55 |              8326 |              8326
 5049 | r1tutkbP |   13 | rateme-pl | 143 |              9324 |              9324
 5050 | r1tCCDYK |   13 | rateme-pl | 149 |             19202 |             19202
 5050 | r1tCCDYK |   13 | rateme-pl |  92 |              9109 |              9109
 5050 | r1tCCDYK |   13 | rateme-pl |  83 |              9985 |              9985
 5050 | r1tCCDYK |   13 | rateme-pl |   0 |              7298 |              7298
 5050 | r1tCCDYK |   13 | rateme-pl | 120 |              6012 |              6012
 5050 | r1tCCDYK |   13 | rateme-pl | 115 |             11504 |             11504
 5050 | r1tCCDYK |   13 | rateme-pl | 132 |              7633 |              7633
 5050 | r1tCCDYK |   13 | rateme-pl |  21 |              5928 |              5928
 5050 | r1tCCDYK |   13 | rateme-pl |  23 |              9173 |              9173
 5050 | r1tCCDYK |   13 | rateme-pl |  13 |            114877 |            114877
 5050 | r1tCCDYK |   13 | rateme-pl | 169 |             48252 |             48252
 5050 | r1tCCDYK |   13 | rateme-pl | 116 |             11373 |             11373
 5050 | r1tCCDYK |   13 | rateme-pl |  49 |             19142 |             19142
 5050 | r1tCCDYK |   13 | rateme-pl | 105 |              9578 |              9578
 5050 | r1tCCDYK |   13 | rateme-pl | 139 |              9574 |              9574
 5050 | r1tCCDYK |   13 | rateme-pl |  45 |              7272 |              7272
 5050 | r1tCCDYK |   13 | rateme-pl |  43 |              7900 |              7900
 5050 | r1tCCDYK |   13 | rateme-pl | 151 |              8246 |              8246
 5050 | r1tCCDYK |   13 | rateme-pl | 125 |             15644 |             15644
 5050 | r1tCCDYK |   13 | rateme-pl |  15 |              5906 |              5906
 5052 | r1t3gZ6j |   13 | rateme-pl |  44 |             15396 |             15396
 5052 | r1t3gZ6j |   13 | rateme-pl | 160 |             11648 |             11648
 5052 | r1t3gZ6j |   13 | rateme-pl |  22 |             10204 |             10204
 5052 | r1t3gZ6j |   13 | rateme-pl | 173 |             12491 |             12491
 5052 | r1t3gZ6j |   13 | rateme-pl |   8 |              9111 |              9111
 5052 | r1t3gZ6j |   13 | rateme-pl |   9 |             19742 |             19742
 5052 | r1t3gZ6j |   13 | rateme-pl | 158 |              8433 |              8433
 5052 | r1t3gZ6j |   13 | rateme-pl |  84 |             11048 |             11048
 5052 | r1t3gZ6j |   13 | rateme-pl |  78 |             18874 |             18874
 5052 | r1t3gZ6j |   13 | rateme-pl |  29 |              9897 |              9897
 5052 | r1t3gZ6j |   13 | rateme-pl |  48 |             10168 |             10168
 5052 | r1t3gZ6j |   13 | rateme-pl |  86 |             11735 |             11735
 5052 | r1t3gZ6j |   13 | rateme-pl |  64 |              7315 |              7315
 5052 | r1t3gZ6j |   13 | rateme-pl |  63 |              9938 |              9938
 5052 | r1t3gZ6j |   13 | rateme-pl |  66 |             11661 |             11661
 5052 | r1t3gZ6j |   13 | rateme-pl |  24 |             18720 |             18720
 5052 | r1t3gZ6j |   13 | rateme-pl |  53 |             10777 |             10777
 5052 | r1t3gZ6j |   13 | rateme-pl |  57 |             25053 |             25053
 5052 | r1t3gZ6j |   13 | rateme-pl |  32 |              7807 |              7807
 5052 | r1t3gZ6j |   13 | rateme-pl |  56 |             11436 |             11436
 5052 | r1t3gZ6j |   13 | rateme-pl |  35 |              9979 |              9979
 5052 | r1t3gZ6j |   13 | rateme-pl | 109 |             13374 |             13374
 5052 | r1t3gZ6j |   13 | rateme-pl | 172 |             16320 |             16320
 5052 | r1t3gZ6j |   13 | rateme-pl | 127 |             10602 |             10602
 5052 | r1t3gZ6j |   13 | rateme-pl |  76 |             11084 |             11084
 5052 | r1t3gZ6j |   13 | rateme-pl |  58 |              8684 |              8684
 5052 | r1t3gZ6j |   13 | rateme-pl | 100 |             11596 |             11596
 5052 | r1t3gZ6j |   13 | rateme-pl | 135 |             10733 |             10733
 5052 | r1t3gZ6j |   13 | rateme-pl | 122 |             72067 |             72067
 5052 | r1t3gZ6j |   13 | rateme-pl |  67 |             15094 |             15094
 5054 | r1teh6nc |   13 | rateme-pl | 112 |             14862 |             14862
 5054 | r1teh6nc |   13 | rateme-pl |  59 |             15461 |             15461
 5054 | r1teh6nc |   13 | rateme-pl |  90 |             20978 |             20978
 5054 | r1teh6nc |   13 | rateme-pl |  85 |             11927 |             11927
 5054 | r1teh6nc |   13 | rateme-pl |  88 |              1515 |              1515
 5054 | r1teh6nc |   13 | rateme-pl |  28 |             10801 |             10801
 5055 | r1t9RQke |   13 | rateme-pl |  81 |             14701 |             14701
 5055 | r1t9RQke |   13 | rateme-pl |  26 |              5753 |              5753
 5055 | r1t9RQke |   13 | rateme-pl |  74 |              7451 |              7451
 5055 | r1t9RQke |   13 | rateme-pl |  52 |              7918 |              7918
 5055 | r1t9RQke |   13 | rateme-pl |  41 |              7412 |              7412
 5055 | r1t9RQke |   13 | rateme-pl | 124 |              3942 |              3942
 5055 | r1t9RQke |   13 | rateme-pl |  10 |              6435 |              6435
 5055 | r1t9RQke |   13 | rateme-pl |  40 |              7888 |              7888
 5055 | r1t9RQke |   13 | rateme-pl |  96 |             16193 |             16193
 5055 | r1t9RQke |   13 | rateme-pl | 110 |              8425 |              8425
 5055 | r1t9RQke |   13 | rateme-pl | 166 |             12196 |             12196
 5055 | r1t9RQke |   13 | rateme-pl |   7 |              9840 |              9840
 5055 | r1t9RQke |   13 | rateme-pl |  11 |              6716 |              6716
 5055 | r1t9RQke |   13 | rateme-pl | 103 |              8823 |              8823
 5055 | r1t9RQke |   13 | rateme-pl | 111 |             16680 |             16680
 5055 | r1t9RQke |   13 | rateme-pl |  62 |             15996 |             15996
 5055 | r1t9RQke |   13 | rateme-pl | 144 |             10940 |             10940
 5055 | r1t9RQke |   13 | rateme-pl | 129 |              5918 |              5918
 5055 | r1t9RQke |   13 | rateme-pl |  73 |              8656 |              8656
 5055 | r1t9RQke |   13 | rateme-pl |  97 |              6033 |              6033
 5056 | r1tvcNfz |   13 | rateme-pl |  42 |              9511 |              9511
 5056 | r1tvcNfz |   13 | rateme-pl |  79 |             13229 |             13229
 5056 | r1tvcNfz |   13 | rateme-pl | 171 |             22747 |             22747
 5056 | r1tvcNfz |   13 | rateme-pl |  31 |              6986 |              6986
 5056 | r1tvcNfz |   13 | rateme-pl |  16 |              6815 |              6815
 5056 | r1tvcNfz |   13 | rateme-pl |  65 |              8691 |              8691
 5056 | r1tvcNfz |   13 | rateme-pl | 136 |              4861 |              4861
 5056 | r1tvcNfz |   13 | rateme-pl |   4 |              5409 |              5409
 5056 | r1tvcNfz |   13 | rateme-pl | 174 |              7153 |              7153
 5056 | r1tvcNfz |   13 | rateme-pl |  30 |              5304 |              5304
 5056 | r1tvcNfz |   13 | rateme-pl | 162 |              6264 |              6264
 5056 | r1tvcNfz |   13 | rateme-pl |  19 |              6268 |              6268
 5056 | r1tvcNfz |   13 | rateme-pl |  70 |              5665 |              5665
 5056 | r1tvcNfz |   13 | rateme-pl |  93 |              5900 |              5900
 5056 | r1tvcNfz |   13 | rateme-pl |  38 |              6010 |              6010
 5056 | r1tvcNfz |   13 | rateme-pl | 108 |              6838 |              6838
 5056 | r1tvcNfz |   13 | rateme-pl |  39 |              8037 |              8037
 5056 | r1tvcNfz |   13 | rateme-pl |   3 |              7923 |              7923
 5056 | r1tvcNfz |   13 | rateme-pl | 142 |              8034 |              8034
 5056 | r1tvcNfz |   13 | rateme-pl | 148 |              8889 |              8889
 5057 | r1tz5ro5 |   13 | rateme-pl |  77 |              9157 |              9157
 5058 | r1tcK4sx |   13 | rateme-pl |  97 |             12450 |             12450
 5058 | r1tcK4sx |   13 | rateme-pl | 159 |             13556 |             13556
 5058 | r1tcK4sx |   13 | rateme-pl |  12 |             16239 |             16239
 5058 | r1tcK4sx |   13 | rateme-pl | 154 |             14749 |             14749
 5058 | r1tcK4sx |   13 | rateme-pl |  69 |             18500 |             18500
 5058 | r1tcK4sx |   13 | rateme-pl |  51 |             15406 |             15406
 5058 | r1tcK4sx |   13 | rateme-pl | 141 |             20856 |             20856
 5058 | r1tcK4sx |   13 | rateme-pl |  94 |             17760 |             17760
 5058 | r1tcK4sx |   13 | rateme-pl | 170 |             16828 |             16828
 5058 | r1tcK4sx |   13 | rateme-pl |  54 |             13378 |             13378
 5058 | r1tcK4sx |   13 | rateme-pl | 123 |             14115 |             14115
 5058 | r1tcK4sx |   13 | rateme-pl | 147 |             13987 |             13987
 5058 | r1tcK4sx |   13 | rateme-pl | 126 |             17367 |             17367
 5058 | r1tcK4sx |   13 | rateme-pl | 107 |             62060 |             62060
 5058 | r1tcK4sx |   13 | rateme-pl | 137 |             16883 |             16883
 5058 | r1tcK4sx |   13 | rateme-pl | 156 |             13272 |             13272
 5058 | r1tcK4sx |   13 | rateme-pl |  18 |             11847 |             11847
 5058 | r1tcK4sx |   13 | rateme-pl |  61 |             15737 |             15737
 5058 | r1tcK4sx |   13 | rateme-pl | 101 |             15226 |             15226
 5058 | r1tcK4sx |   13 | rateme-pl |  17 |             15629 |             15629
 5058 | r1tcK4sx |   13 | rateme-pl | 176 |             15992 |             15992
 5058 | r1tcK4sx |   13 | rateme-pl |  64 |             11020 |             11020
 5058 | r1tcK4sx |   13 | rateme-pl | 174 |             13828 |             13828
 5058 | r1tcK4sx |   13 | rateme-pl |  87 |             11972 |             11972
 5058 | r1tcK4sx |   13 | rateme-pl |  22 |             12605 |             12605
 5058 | r1tcK4sx |   13 | rateme-pl |  93 |             11398 |             11398
